OTUID	All	East	North	Outside	South
OTU_4277	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4278	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4280	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4281	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4282	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4283	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4284	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4285	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4286	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4287	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4289	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_429	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_4290	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4291	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4292	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4293	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4294	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4295	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4296	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4297	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4298	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4299	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_43	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_430	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_4300	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4301	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4302	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4303	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4304	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4305	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4306	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4307	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4308	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4309	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_431	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_4310	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4311	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4312	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4313	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4314	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4315	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4316	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4317	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4318	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4319	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4320	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4321	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4322	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4323	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4325	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4326	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4327	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4328	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_433	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_4331	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4332	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4333	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4334	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4335	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4336	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4337	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4338	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4340	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4341	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4342	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4343	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4344	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4346	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4347	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4348	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_435	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_4350	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4351	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4352	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4353	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4354	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4355	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4356	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4357	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4358	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_436	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_4360	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4361	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4362	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4363	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4364	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4365	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4366	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4367	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4368	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4369	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_437	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_4370	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4371	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4372	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4373	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4374	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4375	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4376	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4377	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4378	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_438	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_4380	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4381	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4382	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4383	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4384	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4385	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4387	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4388	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4389	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_439	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_4390	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4391	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4392	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4393	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4394	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4395	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4396	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4397	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4398	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_4399	0.029551	0.0000000	0.0000000	0.0000000	0.3546099
OTU_44	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_442	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_443	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_444	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_445	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_447	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_448	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_450	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_451	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_452	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_453	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_454	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_455	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_456	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_457	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_458	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_459	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_46	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_460	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_461	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_462	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_463	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_464	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_466	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_467	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_469	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_47	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_470	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_473	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_474	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_475	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_476	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_477	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_478	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_48	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_481	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_482	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_483	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_484	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_486	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_487	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_488	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_489	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_490	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_492	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_493	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_494	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_495	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_496	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_498	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_499	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_5	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_50	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_500	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_501	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_502	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_503	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_504	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_505	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_506	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_507	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_509	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_510	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_512	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_513	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_515	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_517	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_518	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_52	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_520	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_522	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_523	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_526	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_527	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_528	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_529	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_53	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_530	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_531	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_532	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_534	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_535	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_536	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_537	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_538	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_539	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_54	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_540	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_541	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_542	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_543	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_544	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_545	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_546	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_547	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_548	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_55	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_550	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_551	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_554	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_555	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_556	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_557	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_559	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_56	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_560	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_561	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_563	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_564	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_565	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_566	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_567	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_569	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_570	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_571	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_572	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_573	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_574	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_577	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_578	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_579	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_58	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_580	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_581	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_582	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_583	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_584	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_585	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_586	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_587	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_589	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_590	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_591	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_592	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_594	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_595	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_596	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_597	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_599	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_60	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_600	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_602	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_604	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_605	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_606	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_607	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_608	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_609	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_610	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_611	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_612	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_614	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_615	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_616	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_617	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_618	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_620	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_621	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_622	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_623	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_624	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_625	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_626	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_627	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_628	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_63	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_633	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_634	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_635	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_636	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_637	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_638	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_639	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_640	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_641	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_642	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_643	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_644	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_645	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_647	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_648	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_65	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_650	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_651	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_652	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_653	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_654	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_655	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_656	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_657	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_659	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_66	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_660	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_661	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_662	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_663	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_664	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_665	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_666	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_667	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_668	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_669	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_670	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_672	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_673	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_674	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_675	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_676	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_678	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_68	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_681	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_682	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_683	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_684	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_686	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_687	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_689	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_69	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_690	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_691	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_692	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_693	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_695	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_696	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_697	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_698	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_699	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_701	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_702	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_704	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_705	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_706	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_708	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_709	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_71	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_710	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_711	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_712	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_713	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_714	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_715	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_716	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_717	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_718	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_720	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_721	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_722	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_724	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_725	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_726	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_727	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_728	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_729	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_730	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
