Phylum	Class	Order	Family	Genus	Species	M01D1	M01W1	M01W16	M01W2	M01W4	M01W6	M01W8	M02D1	M02W1	M02W16	M02W2	M02W4	M02W6	M02W8	M03D1	M03W1	M03W12	M03W2	M03W4	M03W6	M03W8	M04D1	M04W1	M04W12	M04W16	M04W2	M04W20	M04W4	M04W6	M04W8	M05D1	M05W1	M05W12	M05W2	M05W4	M05W6	M05W8	M06D1	M06W1	M06W2	M06W20	M06W4	M06W6	M06W8	M07D1	M07W1	M07W2	M07W4	M07W8	M08D1	M08W1	M08W2	M08W4	M08W6	M08W8	M09D1	M09W1	M09W2	M09W20	M09W4	M09W6	M09W8	M10D1	M10W1	M10W12	M10W16	M10W2	M10W20	M10W4	M10W6	M10W8	F01D1	F01W1	F01W2	F01W4	F01W6	F01W8	F02D1	F02W1	F02W16	F02W2	F02W4	F02W6	F02W8	F03D1	F03W1	F03W12	F03W16	F03W2	F03W20	F03W4	F03W6	F03W8	F04D1	F04W1	F04W16	F04W2	F04W4	F05D1	F05W1	F05W2	F05W4	F05W6	F06D1	F06W2	F06W4	F07D1	F07W1	F07W4	F08D1	F08W1	F08W12	F08W2	F08W4	F08W6	F08W8	F09D1	F09W1	F09W2	F09W20	F09W4	F09W6	F09W8	F10D1	F10W1	F10W16	F10W2	F10W4	F10W6	F10W8
Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria_sp._HMSC073B07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007199584	0.013378702	0.022129139	0.008244994	0.022386919	0.013480483	0.045116475	0.02118535	0.031529164	0	0	0.00045163	0	0	0	0	0	0	0	0	0	0	0.000986193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria_sp._KEM232	0	0	0	0	0	0	0.000221762	0	0	0	0	8.64E-05	7.29E-05	0.000262812	0	0	0	0	0	0	0	0	0	0.000158065	0.000147232	0	7.41E-05	0.000210497	0	8.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155424	8.43E-05	0	0	0	0	0	7.16E-05	0.001162895	0.002758621	0.000318852	0.000224803	0.000165851	0.000338266	0.000561077	0.000410745	0.000180245	0.000946562	0.00016415	0.00017234	0.001002088	0	0.000161642	0	0	0.000178555	0	0	0.000223331	8.47E-05	0.000319616	0	0.000343053	0	0.000240077	0.000382117	0.000148269	0.000413121	0.000337325	7.78E-05	0.001156905	0.000163948	0.000676247	0.000248777	0.001510321	0.000750688	0.001047632	0.002046761	0.00188016	0.000436987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria_sp._R_22841	0	0	0	0	0	0.000237379	0	0.000318117	0.000238284	0	0.002026342	0.000431779	0.000874699	0	0.000147449	0.000158617	0	0.000507786	0	0	0	0.00029689	0.000541335	0	0	0.000534841	0	0.001333146	0.000257312	0.000175162	0.000157704	0.000236967	0	0.000939923	0.000155039	0.000496483	0	0	0	0.000175685	8.47E-05	7.01E-05	7.21E-05	0	7.65E-05	0	0	0	7.76E-05	0	0.000287797	0.000261575	0.000237173	0	0	0	0	0.001011634	0.000233209	0.000328488	0	0	0.000613074	0.001145721	0.000178907	8.11E-05	0.001514548	0	0.001078033	0.000338266	0.000160308	0.000164298	9.01E-05	0.000172102	0	8.62E-05	0	0	8.08E-05	0	0	0	0.000329979	0	0	0	0	0	0.00051458	0	0.000240077	0.000152847	7.41E-05	0.000330497	0	0.000311211	0	0	0	8.29E-05	0	8.34E-05	0	0	0	0	0	7.69E-05	0	0.000178747	0.000276778	0	7.55E-05	0.000323337	7.46E-05	0	0	0	0	9.48E-05	0	8.74E-05	0	0.001816172	0.000901172	0	0.00017043	0.000886096	0.000358841	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria_subflava	0.075745101	0.039162728	0.024692517	0.035546779	0.034734283	0.036793796	0.020254287	0	0.000555997	0	7.24E-05	0	0	0.001226456	0	0.005630899	0.001275185	0	0	0	0	0.023380094	0.060242827	0.072156801	0.032022968	0.058450489	0.069180061	0.129455515	0.061583326	0.071728849	0.008200599	0.001816746	0.000632283	0.002741443	0.001550388	0.002234175	0.000541754	0	0.00104468	0.001141954	8.47E-05	0.002313517	0.001225844	0.000211327	0.011248852	0.00475042	0.048171276	0.013096935	0	0.006776463	0.009401381	0.004359578	0.002925132	0.005621819	0.002651028	0	0.001010258	0	0.000621891	0	0	0	0	0	0	0	0	0	0	0	0	0.002793067	0.0027938	0.007314345	0.002380171	0.002068074	0.006680585	0	0.003717773	0.001354157	0	0.000624944	0.004702194	0	0.009975434	0.019813717	0.011186576	0.002697033	0.018010292	0	0.034491037	0.016736721	0.018014679	0.039742213	0.022938101	0	0.023355025	0.007131732	0.046238377	0.04577494	0.032136264	0.114104596	0.047702193	0.021412265	0.030082564	0.016780283	0.06942708	0.002461349	0.015803631	0.049066047	0.073899806	0.007495207	0.01910299	0.125697195	0.050626305	0.05577079	0.00254472	0.010409942	0.003707794	0	0.003380409	0.003146303	0.002005013	0	0	0.000333	0	0.000161108	0.001076523	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	unclassified_Neisseria	0.002716944	0.000150049	9.39E-05	0.000493705	0.000955193	0.003006805	0	0.003181167	0.003494837	0.001016088	0.007526415	0.003799655	0.003863255	0.00499343	0.029342377	0.052581489	0.087732721	0.049678402	0.057817466	0.025854664	0.051570102	0.002672011	0.004330678	0.005532285	0.000588928	0.006341687	0.003555292	0.012278978	0.005060468	0.00516728	0.010171897	0.011137441	0.011381086	0.008929271	0.00620155	0.011667356	0.005649718	0.004963971	0.004178721	0.005797611	8.47E-05	0.003855861	0.000793193	0	0.028236915	0.021705766	0.047725245	0.023877406	7.76E-05	0.014067593	0.033960092	0.066352777	0.040477508	0.032135531	0.052458226	0.189489076	0.175474044	0.233012983	0.000155473	0.245627002	0.172183709	0.019106244	0.273430914	0.153311851	0.084891314	0.068965517	0.075328816	0.046534283	0.132929762	0.108498943	0.100432831	0.020619404	0.024963951	0.052749333	0.025689429	0.01740629	0.036158664	0.00556915	0.009294431	9.03E-05	0.009334453	0.004017498	0.006517076	0	0.000967766	0.001524132	0.000479425	0.00029967	0.001457976	0.000244918	0.001440461	0.001069927	0.000815479	0.010906387	0.005228538	0.001244846	0.007953724	0.003115009	0.00490279	0.005307239	0.003104548	0.003169572	0.004260372	0.003306306	0.002043652	0.00585562	0	0.000153834	0	0.019394048	0.037365071	0.005577828	0.017517366	0.044782152	0.025872353	0.020452293	0.002769254	0.003954164	0.00205112	0	0.00398137	0.000174795	0.000668338	0.213044852	0.14366176	0.008158508	0.034000852	0.035766071	0.056517449	0.055878525
Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	uncultured_Kingella_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00040032	0.00032144	0.000263528	0	0.00021032	0.000144217	0.000140885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.41E-05	0	0	0	0	0	0	0	0	0	0	0.000157443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	uncultured_proteobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Simonsiella	Simonsiella_muelleri	0.000246995	0.000300098	0	0.000329137	0.000260507	0.000316506	0.000221762	0.000159058	0.000397141	0	0.000144739	0	0.000218675	0.000788436	0.000221174	0.000237925	0.001190173	0.000761679	0.000454064	0.001116647	0.001857585	0	0	7.90E-05	0.000441696	0	0.000148137	0.000210497	0.000257312	0.000262743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000257334	0.00038373	0.000174383	7.91E-05	0.000151941	8.03E-05	0	0.000155424	8.43E-05	0	8.21E-05	0.00034662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Simonsiella	unclassified_Simonsiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000227032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	unclassified_Neisseriaceae	Aquella_oligotrophica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000465549	0	0	0	0	0	8.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	7.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000367377	0	0	0	0	0	7.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041625	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	unclassified_Neisseriaceae	unclassified_Neisseriaceae	0	0	9.39E-05	0	0	0	0	0	0	0.001185436	7.24E-05	0	7.29E-05	0	0	0	8.50E-05	8.46E-05	0	0	0	7.42E-05	0	0.000237098	0.000147232	0.000305623	0.000370343	0.000210497	0.000343083	0.000437905	0.000315408	0.000473934	9.03E-05	0.000313308	0	0.000413736	0.00023218	0.000480384	0.00048216	0.001054111	0	0.001121705	0.000288434	0.00147929	0.000153046	0.000365417	0	0	0	0.000171556	0.000479662	0.000174383	0	0.000151941	8.03E-05	8.60E-05	0	0.000168606	0	0	0.00017331	7.99E-05	0	0.00028643	0.001073441	0.001866126	7.97E-05	0.001124016	0.000746331	0.000845666	0.000961847	8.21E-05	0	0	0	0.00017234	0.000501044	0	0	9.03E-05	0	0	0	0	0.000148887	0.000169348	0.000239712	0	8.58E-05	0	0	0	0	0	0	0.002567494	0	0	0	0	0	0	0	0.000472329	0	8.74E-05	0	0	0	0.000178747	0	0	0	0.000242503	0	0	0	0	0	0	0	0	0	0	0.000150195	0.000915751	0	8.06E-05	8.97E-05	8.68E-05
Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	unclassified_Neisseriaceae	uncultured_beta_proteobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000270831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	unclassified_Neisseriaceae	uncultured_rumen_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000361109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	966_1	unclassified_966_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76E-05	0	0	0	0	0	0	0	0	0	0.000233209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000270831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	966_1	uncultured_beta_proteobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	Ellin6067_bacterium_TG154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	Ellin6067_bacterium_TG159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000465549	0	0	0	0	0	0	0	0	0	0.00528607	0	0	0	0	0	0	0.000162272	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004694412	0	0	0	0	0	0	0	7.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	Ellin6067_bacterium_TG160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	alpha_proteobacterium_BAC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	alpha_proteobacterium_BAC29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000232775	0	0	0	0	0	0	0	0	0	0.009250622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	beta_proteobacterium_DC2b_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	unclassified_Ellin6067	0	0	0.000563327	0	0	0	7.39E-05	0	0	8.47E-05	0	0	0	8.76E-05	0	0	8.50E-05	0	0	0	0	0	0	0	0.00036808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000422654	0	0	0	0	0.000387958	0	0	0	0	0	0	0	0	0	0.014381219	0	0	0	0	0	0	0	0	7.49E-05	0	0	0	0	9.01E-05	0	0	8.62E-05	0	0	0	0.015617947	0	0	0	0	0	0	0	0.000899011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000261461	0.000377529	0	7.46E-05	0	0	0	0	9.48E-05	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	uncultured_Nitrosomonadaceae_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	uncultured_Ralstonia_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	uncultured_prokaryote	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	uncultured_soil_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	GOUTA6	unclassified_GOUTA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00063194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.55E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	IS_44	unclassified_IS_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000284441	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	unclassified_MND1	0	0	0	0	0	0	0.000147842	0	0	0.000169348	0	0	0	0.000350416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.04E-05	0	0	0	0	0.000155183	0	0	0	0	0	0.000160668	0	0	0	0.000621891	0	0	7.99E-05	0	0	0.000178907	0	0	0.000524541	0	0	0	0	0	0	0	0	0	0	0	0.002618037	0	0	0	0.000142653	0	0	0	0.000749176	0	0.000367377	0	0	0	0	0	0.000155606	0	0	0	0	0	0	6.98E-05	0	8.17E-05	0	0	0	0.000588433	0	0	8.72E-05	0.000377529	0	7.46E-05	0	0	0	0	0.002939224	0	0.000262192	0.000501253	0	0	0.0001665	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	uncultured_Burkholderiales_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	uncultured_Nitrosomonadales_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	uncultured_beta_proteobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas_aestuarii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas_sp._Nm143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.48E-05	0	0	0	0	0	0	0	0	0	0
