order	class	phylum	superkingdom	E1.filtered.qc-renamed	E2.filtered.qc-renamed	E3.filtered.qc-renamed	E4.filtered.qc-renamed	E5.filtered.qc-renamed	E6.filtered.qc-renamed	E7.filtered.qc-renamed	N1.filtered.qc-renamed	N2.filtered.qc-renamed	O1.filtered.qc-renamed	O2.filtered.qc-renamed	S1.filtered.qc-renamed
UBA4975	Proteinivoracia	Bacillota	Bacteria	0.0066739690212975	0.035918069882704295	0.008314949717805	0.0119250425894377		0.0225280264411747	0.0454600816522525	0.0750000000000049	0.09803921568627451	0.0322101130743937	0.023622223758145502	0.029543356925773
UBA5066	Thermoanaerobaculia	Acidobacteriota	Bacteria	0.019831863758139598	0.075506784206195	0.1417112299465239	0.0221465076750509	0.034090909090909	0.032973411125207	0.0909146271067979	0.0833333333333382	0.11764705882352941	0.052003667999543805	0.0866143497423975	0.0389804835526315
UBA5070	Fibrobacteria	Fibrobacterota	Bacteria	0.0197368421052631	0.0306406685236768	0.0106951871657754		0.0113636363636363					0.008		
UBA5177	UBA5177	Chloroflexota	Bacteria											0.0118110236220472	0.0094339622641509
UBA5335	Gammaproteobacteria	Pseudomonadota	Bacteria								0.0083333333333333				
UBA5359	UBA5359	UBP13	Bacteria	0.0131578947368421	0.0501392757660167	0.1042780748663101	0.0085178875728364	0.034090909090909	0.0170575693055834			0.0196078431372549	0.012		0.0094339622641509
UBA5500	UBA994	Bacillota	Bacteria									0.0392156862745098			
UBA5794	Acidimicrobiia	Actinomycetota	Bacteria	0.0664546252543456	0.06334226678949449	0.0465103359298181	0.0323679727358128		0.13940982383131	0.0681873543795252	0.1083333333333381	0.5709567155333048	0.10041656199918421	0.1259854875668621	0.2351117139982789
UBA5829	UBA5829	Armatimonadota	Bacteria									0.0196078431372549	0.0080000000000001		
UBA5859	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549			
UBA6002	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0078740157480314	
UBA6077	UBA6077	Chloroflexota	Bacteria									0.0196078431372549		0.0078740157480314	
UBA6098	UBA6098	UBP14	Bacteria												0.0094339622641509
UBA6099	UBA6099	UBP15	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0122064464839714	0.0039370078740157	0.0094339622641509
UBA6126	Caldisericia	Caldisericota	Bacteria		0.0055279322555486		0.0034017385225791				0.0083333333333333	0.0196078431372549		0.0157480314960629	0.0094339622641509
UBA6186	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975		0.0053475935828876	0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
UBA6257	Minisyncoccia	Patescibacteriota	Bacteria	0.092390328116524	0.2619019253919726	0.13046586078154712	0.0459417381991494	0.0233277657765767	0.1845129408785337	0.1363700304147765	0.2000000000000046	0.6862745098039216	0.2248184556113949	0.22047297048703432	0.27606992621368087
UBA6266	UBA6266	UBA6266	Bacteria											0.0039370078740157	
UBA6429	Gammaproteobacteria	Pseudomonadota	Bacteria		0.1767600068504426	0.08005082514016	0.0203880755014799	0.0233277657765767	0.0567734212640542	0.0454554033079786	0.0828102631538011	0.0784313725490196	0.024202779712139	0.02755905511811	0.0553580550128341
UBA6595	Marinamargulisbacteria	Margulisbacteria	Bacteria			0.0058162653712135	0.0017035775147826					0.0392156862745098			
UBA6615	Alphaproteobacteria	Pseudomonadota	Bacteria	0.013347938042595	0.005678059668841	0.0320855614973262	0.0034071550255536		0.0127931769722814		0.0083333333333333	0.0196078431372549	0.0160000014091217	0.1102365735005432	0.0873917650067063
UBA6624	UBA6624	UBP7	Bacteria											0.0118110236220472	0.0094339622641509
UBA6902	Thermodesulfovibrionia	Nitrospirota	Bacteria	0.026505832779437098	0.0084635749891752	0.0405756236599835	0.0051107325403362		0.0127931769722814			0.1568627450980392	0.0080000002516154	0.07874051050841739	0.0496527515873951
UBA6911	UBA6911	Acidobacteriota	Bacteria		0.0217996517520355	0.0056411529263612	0.0034071550255536		0.06434823476853781	0.0227272727272727		0.0392156862745098	0.0082064464839714	0.0078740157480314	0.0188679245283018
UBA6915	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
UBA6926	Dehalococcoidia	Chloroflexota	Bacteria						0.0042643923240938				0.0079999999999988		
UBA727	UBA727	Myxococcota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0681873543795252	0.0750000000000049	0.0196078431372549	0.0280036677479286	0.0236220472440943	0.0283050511551603
UBA7540	Terriglobia	Acidobacteriota	Bacteria	0.019831863758139598	0.1560423724528048	0.13636363636363621	0.0732538330494035	0.1363636363636362	0.1420858014367759	0.0227272727272727		0.058823529411764705	0.0400010604652563	0.0629921259842697	0.029543356925773
UBA7656	Blastocatellia	Acidobacteriota	Bacteria	0.0132529163897185	0.0028390298344205	0.0187165775401069	0.0017035775127768		0.0063965884861407		0.0416666666666352	0.0196078431372549	0.012000000125807701	0.0511812788762559	0.029543356925773
UBA7662	Bacteroidia	Bacteroidota	Bacteria	0.0066739690212975	0.019688628647297098	0.0935828877005347	0.0102214650766609	0.0454545454545454	0.024410388070085297	0.0454600816522525	0.09218940813598339	0.058823529411764705	0.060003668905434904	0.019685215884129803	0.0578515724436409
UBA7694	Sericytochromatia	Cyanobacteriota	Bacteria	0.0066739690212975	0.0217996517520355	0.0056411529263612	0.0017035775127768		0.0151409688663014		0.0083333333333333	0.0784313725490196	0.0082064464839714	0.007874192262082701	0.029543356925773
UBA7702	Dehalobacteriia	Bacillota	Bacteria		0.0141184181306688	0.0026737967914438	0.0119250425804854		0.0130123042280017	0.0681873543795252	0.0750000000000049	0.0392156862745098	0.0200036665904223	0.0078740157480314	
UBA7879	Alphaproteobacteria	Pseudomonadota	Bacteria									0.0392156862745098	0.0039999999999998		
UBA7883	UBA7883	Nitrospinota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.058823529411764705	0.0082064464839714	0.0039370078740157	0.0094339622641509
UBA7887	Alphaproteobacteria	Pseudomonadota	Bacteria	0.013347938042595			0.0034071550255536		0.0170575692963752				0.0039999999999988	0.0118113766501497	0.0402187893232442
UBA7937	Anaerolineae	Chloroflexota	Bacteria	0.0131578947368421	0.0027855153203342	0.0026737967914438			0.0042643923240938						
UBA7950	Bipolaricaulia	Bipolaricaulota	Bacteria	0.026505832779437098	0.0027855153203342	0.0026737967914438	0.0034071550255536		0.0127931769722814	0.0227272727272727	0.0083333333333333		0.0039999999999988	0.015748384524165403	0.0402187893232442
UBA796	UBA796	Myxococcota	Bacteria	0.019831863758139598	0.18887525102858568	0.1181277644535519	0.0459417381881914	0.0233277657765767	0.0684284022833312	0.1591028393397563	0.24114392519736438	0.2549019607843137	0.092003668975639	0.1653545072227118	0.1320775519847768
UBA7966	Gammaproteobacteria	Pseudomonadota	Bacteria											0.0039370078740157	
UBA7976	Bradymonadia	Myxococcota	Bacteria									0.0196078431372549		0.0039370078740157	
UBA7985	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0263157894736842	0.2050996308644238	0.176013950288665	0.023795230535985902	0.0574186748674857	0.0201591452968058	0.0454554033079786	0.0828102631538011		0.012	0.0039370078740157	0.0364901304845323
UBA8108	UBA8108	Planctomycetota	Bacteria				0.0017035775127768		0.0021321961620469	0.0227272727272727					
UBA8231	UBA2968	Latescibacterota	Bacteria		0.0028390298344205	0.0187165775401069	0.0051107325383304		0.0042643927275311	0.0227272727272727	0.0083336620435535	0.11764705882352941	0.0240000001258077	0.06299212598425159	
UBA8248	UBA8248	UBA8248	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.058823529411764705	0.004	0.0196852158841299	0.0201093946616221
UBA828	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0131578947368421	0.0719389275180522	0.10991922779267131	0.0102214650856132	0.034090909090909	0.025801949685744098	0.0227272727272727		0.058823529411764705	0.0282064476414777	0.0196850393700786	0.0377390134193112
UBA8346	UBA4882	Bacillota	Bacteria									0.0392156862745098			
UBA8366	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0263157894736842	0.0196894487713372	0.018716577540106798	0.013628620093262201	0.0113636363636363	0.0215410888761893	0.0454600816522525	0.0916669953768917	0.0196078431372549	0.0280036665904223	0.055118110236220104	0.0283018867924527
UBA8416	Kiritimatiellia	Verrucomicrobiota	Bacteria		0.0197429632854235	0.0325542332856519	0.008517887565889901		0.007387057171436	0.0454600816522525	0.0750000000000049	0.058823529411764705	0.024003666716230002	0.051181102362204495	
UBA8477	UBA8477	Marinisomatota	Bacteria		0.1521748397780729	0.0690620786309111	0.0152773429631495	0.0233277657765767	0.0031015759912224	0.0454554033079786	0.0828102631538011	0.058823529411764705		0.0236220472440944	0.0553580550128341
UBA8558	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0131578947368421	0.0387035852030385	0.008314949717805	0.0068143100511073		0.0139992413895498	0.0454600816522525	0.0750000000000049	0.0392156862745098	0.0282101130743937	0.011811023622047102	0.0188679245283018
UBA8890	UBA8108	Planctomycetota	Bacteria						0.0021321961620469			0.0392156862745098		0.0039370078740157	
UBA890	UBA890	Acidobacteriota	Bacteria			0.0026737967914438					0.0083333333333333				
UBA8919	UBA8919	Elusimicrobiota	Bacteria		0.0027855153203342	0.0058162653712135	0.0017035775147826		0.0042643923240938			0.0392156862745098	0.0079999988424947	0.0039370078740157	
UBA9042	UBA9042	Myxococcota	Bacteria		0.043599303504071	0.0193036962270539	0.0017035775127768	0.0113636363636363	0.0174887607603214		0.0083333333333333	0.1568627450980392	0.0204128929679428	0.011811023622047102	0.0188679245283018
UBA9088	UBA9088	UBA9089	Bacteria									0.0196078431372549			
UBA9160	UBA9160	Myxococcota_A	Bacteria	0.0066739690212975	0.0553312243761385	0.23385122377574	0.0289608177212174	0.0909090909090908	0.2159837847398225	0.0227272727272727	0.0250003287102201	0.23529411764705882	0.1002027788062492	0.1456694678526332	0.0578452437182257
UBA920	Doudnabacteria	Patescibacteriota	Bacteria		0.0387570997171248	0.024357730466468098	0.0170357751188158		0.0238888811736466	0.0454600816522525	0.0916666666666715	0.19607843137254902	0.0482101143577077	0.051181102362204495	0.0283050511551603
UBA9214	Gammaproteobacteria	Pseudomonadota	Bacteria				0.0017035775127768			0.0227272727272727			0.0080000000000001		
UBA9216	Spirochaetia	Spirochaetota	Bacteria			0.0058162653712135	0.0017035775147826					0.0392156862745098		0.0078740157480314	
UBA9217	UBA9217	Nitrospirota	Bacteria		0.024638681586456	0.0216839336750243			0.0087443803801607			0.0784313725490196	0.012206446609779101	0.043307086614173096	0.0094339622641509
UBA9219	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0131578947368421	0.052978305600437196	0.12299465240641701	0.0085178875728364	0.034090909090909	0.0170575693055834			0.0196078431372549	0.0160000001258077	0.0354330708661417	
UBA9339	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549			
UBA9570	Patescibacteriia	Patescibacteriota	Bacteria		0.0083565459610027		0.0068143100511073		0.0106609808102345			0.0588235294117647			
UBA9629	Patescibacteriia	Patescibacteriota	Bacteria		0.024638681586456	0.0216839336750243			0.0087443803801607			0.0392156862745098	0.012206446609779101	0.039370078740157397	0.0094339622641509
UBA9637	GWC2-55-46	Desulfobacterota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.0196078431372549		0.003937184388067	0.0201093946616221
UBA9655	Alphaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549	0.0080000000000001		
UBA9934	Patescibacteriia	Patescibacteriota	Bacteria		0.031022351581671798	0.0169801243253146	0.025553662695663802		0.0597015796389804	0.090920163304505	0.1583333333333431	0.29411764705882354	0.0760036675665185	0.07086614173228291	0.0471729756834621
UBA9936	Minisyncoccia	Patescibacteriota	Bacteria		0.0056245451547547	0.0160427807486631					0.025		0.0040000001258077	0.0354330708661417	
UBA994	UBA994	Bacillota	Bacteria									0.0196078431372549	0.0080000011575063		0.0188710888910094
UBA9942	UBA9942	Nitrospinota	Bacteria										0.0039999999999988		
UBA995	UBA995	Bacillota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.0157480314960629	0.0188679245283018
UBA9968	Binatia	Desulfobacterota_B	Bacteria	0.0197368421052631	0.067096723731106	0.1288109177776305	0.017035775138726297	0.034090909090909	0.0223124303149725	0.0454600816522525	0.1249999999999734	0.0784313725490196	0.04000366671623	0.047244094488188795	
UBA9973	Minisyncoccia	Patescibacteriota	Bacteria	0.4505556622758949	1.1185867385656196	1.063470731396646	1.06777211476182	0.6369641294129395	1.1693681422011126	0.9091582013168266	1.1161449113281	2.0974723173358534	0.6663149142334557	0.9488276665697098	1.0046165209061007
UBA9983	Minisyncoccia	Patescibacteriota	Bacteria									0.0196078431372549	0.0079999999999988		
UM-FILTER-39-15	Microgenomatia	Patescibacteriota	Bacteria							0.0227272727272727				0.0039370078740157	
UM-FILTER-40-11	Microgenomatia	Patescibacteriota	Bacteria									0.0392156862745098	0.0080000011575063		0.0188710888910094
UM-FILTER-42-10	Patescibacteriia	Patescibacteriota	Bacteria			0.0026737967914438									
UM-FILTER-43-11	Gracilibacteria	Patescibacteriota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407		0.0083333333333333	0.0392156862745098		0.003937184388067	0.0201093946616221
UMGS1810	Clostridia	Bacillota	Bacteria	0.0066739690212975	0.0217996517520355	0.0141312150890185	0.0034071550275594		0.0172731650283483	0.0227272727272727		0.09803921568627451	0.0122064464839714	0.0118112001360984	0.0389773191899239
UMGS1840	Clostridia	Bacillota	Bacteria				0.0017035775127768		0.0385308760030931				0.0119963332281676	0.0078740157480314	
UMGS1883	Clostridia	Bacillota	Bacteria	0.013347938042595	0.0141184181306688	0.0026737967914438	0.0102214650766609		0.0201802341437174	0.0454600816522525	0.0750000000000049	0.058823529411764705	0.0320036677479274	0.0393704317682598	0.0779578027425554
UTPRO1	Binatia	Desulfobacterota_B	Bacteria											0.0039370078740157	
UWMA-0217	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.0157482080101142	0.029543356925773
Uabimicrobiales	Uabimicrobiia	Planctomycetota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.039370078740157397	
VBWC01	Gammaproteobacteria	Pseudomonadota	Bacteria			0.0026737967914438									
VXOZ01	UBA11872	Chloroflexota	Bacteria										0.004		
VXPW01	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
Vampirovibrionales	Vampirovibrionia	Cyanobacteriota	Bacteria			0.0026737967914438					0.0083333333333333	0.058823529411764705		0.0039370078740157	
Veblenbacterales	Patescibacteriia	Patescibacteriota	Bacteria									0.0392156862745098		0.0078740157480314	
Veillonellales	Negativicutes	Bacillota	Bacteria	0.2184355662981649	1.063687829370472	1.4812268150950647	0.2725175474492454	0.5119641294129393	0.8631006019472686	0.6364198561941398	0.9328112492845103	1.8846822057293833	0.7260938095049319	0.9566953845825401	0.695408625577646
Velamenicoccales	Koll11	Omnitrophota	Bacteria	0.0131578947368421	0.0027855153203342									0.0039370078740157	
Verrucomicrobiales	Verrucomicrobiia	Verrucomicrobiota	Bacteria	0.2845101049410047	1.7465081831914957	1.3503335580378455	0.3711658957238563	0.4455837903790334	1.1889487203996505	1.0000643295885097	1.3979083767023384	3.627450980392157	0.9083589330150696	1.177168355069574	1.148229233303344
Versatilivoradales	Terriglobia	Acidobacteriota	Bacteria		0.0055279322555486		0.0034017385225791					0.0196078431372549			
Vicinamibacterales	Vicinamibacteria	Acidobacteriota	Bacteria	0.059685634580171704	0.2853993456190076	0.2448520041266855	0.0697918233780248	0.0574186748674857	0.2482975797187406	0.1818245758693219	0.2494769298204775	0.43137254901960786	0.1444165607860756	0.1417331660348225	0.2219459285327086
Victivallales	Lentisphaeria	Verrucomicrobiota	Bacteria	0.07961251999118771	0.1806844751907493	0.29249964074265233	0.0425894378303784	0.09090909090909069	0.1967104313647848	0.11364743603177771	0.17500032871022989	0.47058823529411764	0.1884128954233649	0.2677177710314106	0.225677751734128
Vulcanimicrobiales	Vulcanimicrobiia	Vulcanimicrobiota	Bacteria	0.026505832779437098	0.0698822390514402	0.1368323081519619	0.0272572402153871	0.034090909090909	0.0779008756144408	0.0909146271067979	0.0833333333333382	0.29411764705882354	0.0800010614413513	0.1023623812384781	0.0873917650067063
WFRC01	UBA3072	WOR-3	Bacteria											0.0118110236220472	0.0094339622641509
WGA-4E	WGA-4E	Poribacteria	Bacteria	0.013347938042595		0.0026737967914438	0.0153321976060389		0.0226828167563782	0.0227272727272727		0.1568627450980392	0.0119999999999976	0.0472444475162913	0.0685206761156969
WHTO01	Dehalococcoidia	Chloroflexota	Bacteria	0.0131578947368421	0.0027855153203342										
WJJR01	MSB-5A5	Zixibacteria	Bacteria			0.0026737967914438									
WLWR01	Gammaproteobacteria	Pseudomonadota	Bacteria		0.1521748397780729	0.0690620786309111	0.0152773429631495	0.0233277657765767	0.0031015759912224	0.0454554033079786	0.0828102631538011				0.0364901304845323
