OTUID	All	KO	OE	WT
ASV_2769	0.002531	0.001356472	0.004917876	0.001317851
ASV_2775	0.00262	0.001462725	0.005058769	0.001339640
ASV_2810	0.00246	0.004494254	0.001539172	0.001345102
ASV_2826	0.002441	0.002705873	0.001480027	0.003136834
ASV_2828	0.00251	0.003172258	0.003018946	0.001339863
ASV_2848	0.002281	0.006843222	0.000000000	0.000000000
ASV_2880	0.002516	0.001452719	0.002511457	0.003583950
ASV_2888	0.002477	0.001402492	0.002035080	0.003992355
ASV_2915	0.0025	0.0004607615	0.0025251760	0.0045142716
ASV_2353	0.002326	0.001338554	0.002981615	0.002656400
ASV_2371	0.002343	0.0031896000	0.0029734668	0.0008669493
ASV_2390	0.002348	0.001429665	0.002495488	0.003118654
ASV_2437	0.002503	0.0004607615	0.0065923745	0.0004550501
ASV_2462	0.002442	0.0004370438	0.0050723824	0.0018160518
ASV_2466	0.00235	0.000450755	0.003509611	0.003089898
ASV_2511	0.002358	0.001890515	0.002523140	0.002660549
ASV_2548	0.00226	0.0026684293	0.0009857721	0.0031252832
ASV_2552	0.002295	0.003115655	0.001531978	0.002238189
ASV_2556	0.00234	0.0031011923	0.0030271460	0.0008912426
ASV_2614	0.002341	0.003156628	0.002523042	0.001343235
ASV_2620	0.002447	0.0018905146	0.0049965789	0.0004550501
ASV_2647	0.002425	0.0027875681	0.0040351051	0.0004509014
ASV_2695	0.002342	0.0004277014	0.0034864487	0.0031123269
ASV_2721	0.002358	0.0004277892	0.0035543682	0.0030921792
ASV_2772	0.002327	0.001398787	0.002020662	0.003560071
ASV_2793	0.002366	0.001807140	0.003978869	0.001311975
ASV_2847	0.002164	0.0059878191	0.0005050352	0.0000000000
ASV_2856	0.002314	0.002699912	0.001998475	0.002244724
ASV_2860	0.002394	0.0022263527	0.0040605081	0.0008959273
ASV_2885	0.002405	0.001913480	0.003501897	0.001799062
ASV_2906	0.002561	0.000000000	0.007682448	0.000000000
ASV_2332	0.002241	0.0013061577	0.0049717597	0.0004450259
ASV_2474	0.002213	0.000000000	0.003474841	0.003163776
ASV_2487	0.002194	0.0009286833	0.0025249750	0.0031286550
ASV_2541	0.002113	0.0035962543	0.0004996453	0.0022440876
ASV_2543	0.002245	0.0009617435	0.0040267439	0.0017454499
ASV_2577	0.002164	0.002203387	0.002016479	0.002271102
ASV_2588	0.002149	0.001283368	0.001531978	0.003632104
ASV_2593	0.002255	0.000901510	0.004064900	0.001797194
ASV_2617	0.002243	0.001826489	0.003560765	0.001340953
ASV_2674	0.002125	0.001316340	0.001507783	0.003552014
ASV_2693	0.002085	0.0047790254	0.0010243107	0.0004509014
ASV_2694	0.002175	0.001816482	0.002040546	0.002668174
ASV_2703	0.002199	0.001315588	0.003045226	0.002237635
ASV_2704	0.00204	0.0004370438	0.0004807369	0.0052016958
ASV_2718	0.002147	0.000901510	0.001523956	0.004014590
ASV_2731	0.002263	0.000901510	0.004538590	0.001349887
ASV_2742	0.002215	0.002754757	0.002540191	0.001349665
ASV_2749	0.002257	0.001439008	0.004020143	0.001310885
ASV_2756	0.002141	0.0023175519	0.0009803821	0.0031248694
ASV_2764	0.002256	0.0009617435	0.0040245262	0.0017825846
ASV_2781	0.002208	0.001001964	0.002514396	0.003107979
ASV_2803	0.002275	0.0009215231	0.0050263425	0.0008785006
ASV_2858	0.002237	0.000864833	0.004111430	0.001733899
ASV_2864	0.002224	0.0017388329	0.0040317955	0.0009000761
ASV_2889	0.002352	0.0009115166	0.0061450042	0.0000000000
ASV_2491	0.00213	0.0029054377	0.0030308075	0.0004550501
ASV_2492	0.002046	0.001930647	0.001522023	0.002684742
ASV_2636	0.002076	0.0009380258	0.0030405581	0.0022499630
ASV_2637	0.002017	0.0046478358	0.0005013738	0.0009018027
ASV_2642	0.002047	0.001001964	0.002475550	0.002662953
ASV_2648	0.002035	0.0009617435	0.0020000248	0.0031430316
ASV_2656	0.001978	0.002631664	0.001504121	0.001797194
ASV_2678	0.002032	0.0008978054	0.0025267789	0.0026711094
ASV_2702	0.002082	0.001348560	0.003542938	0.001355126
ASV_2739	0.002028	0.001502946	0.001010070	0.003569540
ASV_2743	0.002069	0.004163357	0.002044207	0.000000000
ASV_2744	0.00201	0.003625892	0.001525684	0.000877410
ASV_2747	0.001966	0.003551034	0.001001019	0.001345738
ASV_2761	0.002052	0.001412498	0.002052982	0.002689313
ASV_2795	0.00206	0.001439008	0.002062862	0.002679281
ASV_2830	0.002067	0.0009215231	0.0030216807	0.0022569289
ASV_2833	0.002018	0.001762551	0.002503510	0.001786733
ASV_2867	0.00202	0.0008978054	0.0020144435	0.0031475355
ASV_2898	0.002103	0.000000000	0.004060410	0.002249963
ASV_2917	0.001995	0.000000000	0.001018921	0.004966209
ASV_2615	0.001903	0.001389445	0.003018296	0.001300424
ASV_2689	0.001882	0.0008554027	0.0030137340	0.0017763956
ASV_2844	0.001711	0.005132416	0.000000000	0.000000000
ASV_2865	0.001907	0.001324843	0.003049716	0.001345102
ASV_2911	0.001825	0.0004607615	0.0010027475	0.0040109957
ASV_2918	0.00181	0.0000000000	0.0005192755	0.0049118170
ASV_2727	0.001831	0.0000000000	0.0050425207	0.0004509014
ASV_2790	0.001745	0.001462725	0.001551608	0.002221422
ASV_2792	0.001706	0.0009617435	0.0010127026	0.0031429322
ASV_2809	0.001716	0.0008978054	0.0020387418	0.0022109608
ASV_2821	0.001701	0.0008885507	0.0024243213	0.0017890374
ASV_2832	0.001725	0.0008885507	0.0025319904	0.0017548201
ASV_2849	0.001568	0.004704715	0.000000000	0.000000000
ASV_2920	0.001651	0.000000000	0.000000000	0.004952727
ASV_2817	0.001498	0.0004607615	0.0000000000	0.0040335078
ASV_2900	0.001525	0.0000000000	0.0005130573	0.0040622610
